ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
281,"(1260.93359375, 336.6218719482422)","(1196.3388671875, 362.61692810058594)","(2266.627685546875, 144.94488525390625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
282,"(1262.04443359375, 328.04241943359375)","(1196.4686889648438, 360.10670471191406)","(2268.23291015625, 146.0732192993164)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
283,"(1269.57177734375, 322.5771484375)","(1201.0765991210938, 357.0566864013672)","(2269.158203125, 146.45806884765625)","(88.34242630004883, 593.9071960449219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
284,"(1265.103515625, 316.29039001464844)","(1201.8345947265625, 355.6603088378906)","(2269.418212890625, 146.61330795288086)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
285,"(1260.3051147460938, 309.78294372558594)","(2269.02685546875, 146.83185195922852)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
286,"(1261.8807373046875, 310.7870330810547)","(1199.549560546875, 352.4583282470703)","(2269.10595703125, 147.16314315795898)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
287,"(1261.950439453125, 308.67466735839844)","(1203.73583984375, 349.7888641357422)","(2268.6220703125, 148.4421730041504)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
288,"(1267.6950073242188, 309.26153564453125)","(1243.5014038085938, 556.9030456542969)","(2269.490966796875, 149.41355514526367)","(89.69913482666016, 593.2666015625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
289,"(1267.2828369140625, 302.9675750732422)","(1213.5742797851562, 342.90478515625)","(2271.056640625, 149.45726013183594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
290,"(1263.8404541015625, 300.09519958496094)","(2271.309814453125, 149.6253433227539)","(88.43105888366699, 593.8036499023438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
291,"(1259.3021850585938, 300.8599548339844)","(2272.053466796875, 150.58831787109375)","(88.68400955200195, 594.082763671875)","(1262.3462524414062, 556.7051696777344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
292,"(1258.4966430664062, 301.0233917236328)","(1207.3308715820312, 341.4234161376953)","(2272.13232421875, 150.8435287475586)","(88.89694404602051, 592.8494567871094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
293,"(1259.724609375, 304.20249938964844)","(1210.5057983398438, 341.5699768066406)","(2273.390380859375, 151.06460189819336)","(88.76367568969727, 593.2118530273438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
294,"(1263.0703735351562, 306.93145751953125)","(1206.672119140625, 343.2024688720703)","(2274.13232421875, 151.52141189575195)","(1067.4988403320312, 326.31158447265625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
295,"(1261.478515625, 304.2830505371094)","(1207.9534912109375, 341.79681396484375)","(2273.832275390625, 151.6083221435547)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
296,"(1258.5934448242188, 301.34747314453125)","(1211.0011596679688, 340.78025817871094)","(2274.2923583984375, 152.64229202270508)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
297,"(1261.360107421875, 293.4820861816406)","(1252.6854248046875, 549.2101135253906)","(2273.9034423828125, 154.25349807739258)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
298,"(1261.4474487304688, 296.61219787597656)","(2274.624267578125, 155.50086212158203)","(1267.2755126953125, 543.9610595703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
299,"(1260.1090698242188, 297.9907989501953)","(2272.50048828125, 158.54237747192383)","(1268.0178833007812, 545.6949462890625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
300,"(1259.1885986328125, 294.8689880371094)","(1266.4275512695312, 545.6649475097656)","(2274.9765625, 155.31890869140625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
301,"(1254.5882568359375, 292.63804626464844)","(1200.8458251953125, 338.1752624511719)","(2275.415771484375, 154.75653457641602)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
302,"(1256.8500366210938, 289.8239440917969)","(2274.433349609375, 153.72984313964844)","(87.853515625, 591.9366760253906)","(1271.7323608398438, 541.0126953125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
303,"(1258.3927001953125, 284.18638610839844)","(2274.9354248046875, 153.65757369995117)","(1249.1558227539062, 289.21484375)","(88.12897491455078, 592.0191955566406)","(1270.1224365234375, 542.1464538574219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
304,"(1262.8662719726562, 287.2858123779297)","(2275.3494873046875, 153.03412628173828)","(87.82481575012207, 591.6990051269531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
305,"(1263.9559326171875, 288.3341064453125)","(1207.8580322265625, 334.5421142578125)","(2274.8343505859375, 152.71764373779297)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
306,"(1264.47314453125, 296.5022735595703)","(1205.2975463867188, 331.55906677246094)","(2274.4075927734375, 153.18874740600586)","(87.71150207519531, 593.0066528320312)","(1269.8328247070312, 538.8442077636719)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
307,"(1263.4262084960938, 298.44496154785156)","(2273.884521484375, 153.0000228881836)","(87.90090942382812, 592.9076232910156)","(1266.3150024414062, 540.2831420898438)","(1055.9762573242188, 317.75743103027344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
308,"(1206.2842407226562, 340.7804260253906)","(1055.2112731933594, 316.7455749511719)","(2273.4530029296875, 151.97446823120117)","(88.0321216583252, 592.3589172363281)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
309,"(1204.6319580078125, 348.1322784423828)","(1054.5393981933594, 316.09283447265625)","(2273.381103515625, 151.90641403198242)","(88.2411994934082, 590.5215759277344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
310,"(1259.6632080078125, 308.0606231689453)","(2273.7333984375, 152.33397674560547)","(1268.906494140625, 546.6044311523438)","(1058.963134765625, 315.2322692871094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
311,"(1261.7283325195312, 308.54954528808594)","(1059.8214111328125, 314.63438415527344)","(1206.6793212890625, 342.83062744140625)","(2273.489501953125, 152.68453216552734)","(88.05056571960449, 589.6443786621094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
312,"(1262.8877563476562, 306.9931640625)","(1062.3189697265625, 315.2112121582031)","(2272.9295654296875, 152.80646133422852)","(86.82189750671387, 590.9683837890625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
313,"(1259.8309936523438, 303.3924255371094)","(1061.7281494140625, 314.9166259765625)","(2273.3692626953125, 152.43236923217773)","(85.58281517028809, 592.0126342773438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
314,"(1257.5731811523438, 303.6270751953125)","(1063.4148559570312, 316.7745819091797)","(2272.9637451171875, 151.90904998779297)","(84.13893699645996, 593.4689331054688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
315,"(1261.2508544921875, 305.6848907470703)","(1207.6432495117188, 343.8744812011719)","(2274.2723388671875, 150.56579208374023)","(84.44284629821777, 593.1297302246094)","(1068.2724609375, 320.9549255371094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
316,"(1261.878662109375, 305.61224365234375)","(2274.08349609375, 149.31169891357422)","(82.65704536437988, 594.1919555664062)","(1071.94287109375, 322.6386260986328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
317,"(1263.0944213867188, 304.922607421875)","(2274.0286865234375, 149.26737594604492)","(83.88343811035156, 594.2333068847656)","(1073.9291381835938, 323.52671813964844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
318,"(1263.037353515625, 301.8250274658203)","(2275.8331298828125, 148.29112243652344)","(84.55009269714355, 594.3365478515625)","(1077.1837158203125, 323.86512756347656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
319,"(1260.1893310546875, 301.7788543701172)","(2275.7520751953125, 147.9206314086914)","(85.27196884155273, 595.0046997070312)","(1075.5486450195312, 326.5216522216797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
320,"(1262.7727661132812, 306.37567138671875)","(2274.3662109375, 148.20569229125977)","(1073.8843994140625, 327.9381561279297)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
321,"(1264.6505737304688, 311.1661834716797)","(2274.109375, 147.15737533569336)","(82.76818656921387, 592.3903198242188)","(1070.88916015625, 330.9173889160156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
322,"(1264.438720703125, 315.44140625)","(2271.5699462890625, 146.2200927734375)","(84.45398902893066, 592.6350708007812)","(309.6326141357422, 561.4628295898438)","(1067.7691650390625, 330.02012634277344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
323,"(1265.5609130859375, 315.747802734375)","(1066.5030517578125, 330.60472106933594)","(2270.169677734375, 143.77755737304688)","(85.34843254089355, 592.4772644042969)","(309.8481903076172, 561.205810546875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
324,"(1264.9841918945312, 314.5161895751953)","(1202.1792602539062, 346.9194641113281)","(2268.32177734375, 141.9028663635254)","(84.14690399169922, 592.8658142089844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
325,"(1261.656982421875, 316.456787109375)","(1058.0251159667969, 332.45176696777344)","(2267.623779296875, 141.51250457763672)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
326,"(1258.8928833007812, 313.50572204589844)","(1057.219482421875, 335.8037567138672)","(2268.3687744140625, 141.74945449829102)","(83.87256240844727, 592.6508483886719)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
327,"(1262.9619140625, 316.2096405029297)","(1054.1658935546875, 336.9792938232422)","(2268.004638671875, 140.52129364013672)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
328,"(1257.1421508789062, 316.375)","(1053.7813415527344, 338.6073913574219)","(2267.8310546875, 139.4801254272461)","(84.6012954711914, 592.0022583007812)","(1273.4081420898438, 553.4134826660156)","(309.86558532714844, 561.5595703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
329,"(1260.0237426757812, 317.9159851074219)","(1052.9219055175781, 338.7796936035156)","(2267.396728515625, 136.22752380371094)","(84.48811531066895, 592.3391418457031)","(1273.8439331054688, 552.6376953125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
330,"(1259.8582153320312, 313.78089904785156)","(1206.0900268554688, 346.00047302246094)","(2266.2471923828125, 135.5619010925293)","(84.87159729003906, 592.5477905273438)","(1056.5302124023438, 337.3388977050781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
331,"(1258.5706787109375, 314.3147888183594)","(1258.3762817382812, 553.6999816894531)","(2266.845947265625, 134.57862091064453)","(86.45678520202637, 592.5865173339844)","(310.0942840576172, 561.0857543945312)","(1056.9436340332031, 338.6675567626953)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
332,"(1260.5768432617188, 315.0983428955078)","(1254.6138305664062, 552.0154113769531)","(2266.0018310546875, 134.4936408996582)","(86.70035362243652, 593.286865234375)","(309.15594482421875, 560.8598937988281)","(1057.2594909667969, 338.7635040283203)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
333,"(1258.1705322265625, 308.7133026123047)","(1248.3584594726562, 553.3370361328125)","(2266.03759765625, 134.09205627441406)","(87.70518684387207, 593.28759765625)","(308.43072509765625, 561.2442321777344)","(1059.087158203125, 338.33953857421875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
334,"(1259.7230834960938, 303.1007385253906)","(2265.7801513671875, 133.91326904296875)","(86.53133773803711, 593.1127624511719)","(1218.2562255859375, 345.366943359375)","(1057.0993041992188, 336.30015563964844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
335,"(1262.6800537109375, 302.71607971191406)","(1248.2379760742188, 557.8916320800781)","(2267.30517578125, 134.17411422729492)","(87.6779613494873, 593.2679443359375)","(1056.8663940429688, 335.0254211425781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
336,"(1258.2418212890625, 304.7926025390625)","(2266.634765625, 133.10137557983398)","(82.90169715881348, 594.2670288085938)","(1054.4878540039062, 331.9335479736328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
337,"(1257.8317260742188, 305.54945373535156)","(1208.9983520507812, 345.5262451171875)","(2266.03173828125, 132.81593704223633)","(85.59358406066895, 594.1341247558594)","(1054.2547302246094, 329.2996826171875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
338,"(1257.7241821289062, 304.606689453125)","(1209.1026611328125, 347.48182678222656)","(2267.0133056640625, 132.81734466552734)","(86.06083869934082, 593.9140319824219)","(1055.1458129882812, 327.1698303222656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
339,"(1258.6279296875, 305.1684875488281)","(2267.223876953125, 133.12154006958008)","(86.87944793701172, 594.3257446289062)","(1259.6075439453125, 554.8281860351562)","(1055.8700561523438, 326.869873046875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
340,"(1255.5143432617188, 305.29656982421875)","(2266.4066162109375, 132.54937744140625)","(86.27240943908691, 595.2846984863281)","(1258.2459106445312, 554.0486450195312)","(1055.6982421875, 325.97828674316406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
341,"(1256.126220703125, 305.2049560546875)","(2266.8770751953125, 131.86588287353516)","(86.61104393005371, 594.9088134765625)","(1261.9908447265625, 549.3650817871094)","(1056.7259216308594, 326.71498107910156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
342,"(1258.4092407226562, 306.61106872558594)","(2267.0753173828125, 132.4247589111328)","(85.93733596801758, 594.8546447753906)","(1262.4246215820312, 550.2269897460938)","(1058.5180358886719, 325.8527069091797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
343,"(1257.4279174804688, 310.5354309082031)","(2266.3360595703125, 132.96379470825195)","(85.87481498718262, 593.9368896484375)","(1060.02001953125, 326.38330078125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
344,"(1258.8033447265625, 305.33192443847656)","(2266.4779052734375, 133.88676071166992)","(86.16382026672363, 593.44482421875)","(1258.94287109375, 539.7724304199219)","(1061.7515869140625, 326.4458312988281)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
345,"(1257.4863891601562, 302.60223388671875)","(1204.6973876953125, 345.5594024658203)","(2265.853759765625, 134.03535079956055)","(85.34794235229492, 594.1404724121094)","(1061.9087524414062, 325.6968536376953)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
346,"(1257.3826904296875, 305.7487487792969)","(1205.498046875, 347.4689178466797)","(2266.551025390625, 134.0299835205078)","(85.60714530944824, 595.2366027832031)","(1062.7998657226562, 326.8751220703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
347,"(1255.7913208007812, 310.7234802246094)","(1201.6090698242188, 349.7620544433594)","(2266.6368408203125, 134.28424835205078)","(85.98161315917969, 594.7973327636719)","(1063.353515625, 328.00379943847656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
348,"(1251.5941162109375, 316.5535583496094)","(1197.7771606445312, 350.6103057861328)","(2265.5169677734375, 133.9852294921875)","(84.27470397949219, 593.50439453125)","(1063.18115234375, 328.44818115234375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
349,"(1198.8610229492188, 350.23187255859375)","(2264.93017578125, 134.94701385498047)","(1248.4122314453125, 335.8188018798828)","(85.82190704345703, 593.1071472167969)","(1267.0703125, 548.0014343261719)","(1064.2347412109375, 328.65394592285156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
350,"(1256.5980834960938, 336.2117156982422)","(1194.7100219726562, 350.06724548339844)","(2264.37890625, 135.8675765991211)","(1065.4700927734375, 328.60752868652344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
351,"(1062.4493408203125, 328.4285430908203)","(1252.3859252929688, 553.2319641113281)","(2264.7615966796875, 136.20754623413086)","(85.19595718383789, 592.7694702148438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
352,"(1264.5912475585938, 310.1454315185547)","(1247.2394409179688, 553.7726440429688)","(2264.755126953125, 136.45060348510742)","(85.81194305419922, 593.13916015625)","(1064.9021606445312, 324.9295196533203)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
353,"(1261.9389038085938, 302.19606018066406)","(1245.753173828125, 553.7768249511719)","(2264.8350830078125, 137.04217147827148)","(85.72385215759277, 594.0084533691406)","(1063.9608154296875, 324.52293395996094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
354,"(1262.5496826171875, 299.6100311279297)","(1244.84033203125, 556.4419555664062)","(2264.7706298828125, 139.1939353942871)","(85.84548377990723, 594.2447509765625)","(1062.6495361328125, 323.89573669433594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
355,"(1260.6281127929688, 299.1597595214844)","(2264.658935546875, 139.62721633911133)","(86.13788986206055, 593.220458984375)","(1247.2550659179688, 555.4269409179688)","(1063.6026000976562, 322.99078369140625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
356,"(1261.6702270507812, 303.7979278564453)","(1063.946533203125, 324.43421936035156)","(1244.846435546875, 557.4867553710938)","(2265.2535400390625, 141.32437133789062)","(86.24783897399902, 593.5133056640625)","(1064.6675415039062, 324.096435546875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
357,"(1262.8778686523438, 310.66688537597656)","(1248.1731567382812, 556.4108276367188)","(2265.1981201171875, 141.21116256713867)","(86.59555244445801, 594.6920776367188)","(1062.5230102539062, 324.13706970214844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
