ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
569,"(1542.9209594726562, 610.3706665039062)","(1241.47314453125, 356.0824890136719)","(816.6380310058594, 297.32667541503906)","(862.6119384765625, 309.49884033203125)","(735.9239807128906, 966.0745544433594)","(894.2214660644531, 629.8631286621094)","(420.2120056152344, 237.6355438232422)","(106.423583984375, 259.6971893310547)","(1551.3016967773438, 221.35877227783203)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
570,"(845.6080627441406, 305.63311767578125)","(1543.0552978515625, 609.2611694335938)","(1241.4830322265625, 356.7085876464844)","(1558.5137939453125, 212.58924865722656)","(839.5275573730469, 701.5706787109375)","(895.0666809082031, 629.8436279296875)","(852.6130981445312, 405.2419891357422)","(418.7515106201172, 235.407958984375)","(653.3510437011719, 366.31219482421875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
571,"(1545.8059692382812, 604.2203369140625)","(1240.3621215820312, 357.0218048095703)","(1558.0872802734375, 212.57648468017578)","(830.200439453125, 317.9476318359375)","(840.0371398925781, 701.0890502929688)","(893.7471313476562, 631.5008850097656)","(652.0075073242188, 365.5296173095703)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
572,"(1546.6127319335938, 603.2242126464844)","(1241.9574584960938, 356.15899658203125)","(813.439208984375, 327.55804443359375)","(1555.8815307617188, 213.96673583984375)","(831.3995361328125, 319.2847900390625)","(839.2776794433594, 702.0475463867188)","(893.2807922363281, 631.2694091796875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
573,"(1547.2315063476562, 603.8276672363281)","(1241.80126953125, 356.4028778076172)","(809.06884765625, 329.7823181152344)","(1557.4944458007812, 212.17735290527344)","(834.2247924804688, 321.2262725830078)","(840.6484375, 700.9524841308594)","(893.6153869628906, 631.0488586425781)","(692.1033325195312, 404.40953063964844)","(563.8688354492188, 397.70567321777344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
574,"(1547.34716796875, 607.1249084472656)","(1240.6862182617188, 357.1171112060547)","(1576.175537109375, 197.51828002929688)","(816.675048828125, 321.4107666015625)","(565.9220581054688, 398.60963439941406)","(894.2080688476562, 630.191162109375)","(693.2800903320312, 404.05059814453125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
575,"(1548.0751342773438, 603.6972351074219)","(1238.9404907226562, 357.14552307128906)","(1564.9491577148438, 202.71739196777344)","(797.2576293945312, 328.7444305419922)","(564.031494140625, 399.03294372558594)","(893.174560546875, 630.7471008300781)","(692.0782470703125, 404.3214416503906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
576,"(816.102294921875, 306.3389587402344)","(780.1021728515625, 337.6356658935547)","(502.39215087890625, 283.3240509033203)","(1547.037841796875, 603.76416015625)","(1240.2968139648438, 356.190673828125)","(1560.1238403320312, 209.09938049316406)","(563.9097900390625, 399.42506408691406)","(894.162109375, 630.2834777832031)","(685.3507690429688, 404.7717742919922)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
577,"(815.9122924804688, 305.96478271484375)","(1546.2369995117188, 603.3973693847656)","(1238.9933471679688, 356.37095642089844)","(1559.1071166992188, 213.94651794433594)","(856.579345703125, 688.1224975585938)","(564.302001953125, 398.3289489746094)","(893.4796752929688, 629.1810913085938)","(783.2365112304688, 336.5269775390625)","(713.9983825683594, 342.2440948486328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
578,"(473.1988525390625, 208.34136962890625)","(1543.4140625, 608.0013427734375)","(1239.535888671875, 356.6930694580078)","(1558.4868774414062, 211.19869232177734)","(562.5224914550781, 398.9716033935547)","(803.0520629882812, 337.40065002441406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
579,"(477.2593078613281, 209.44091033935547)","(1239.30908203125, 356.2329559326172)","(744.2765808105469, 333.7662658691406)","(1560.908447265625, 209.60614776611328)","(820.314453125, 332.86366271972656)","(856.299072265625, 687.32763671875)","(564.6227111816406, 399.6292266845703)","(644.9921264648438, 373.9225769042969)","(899.1756286621094, 631.4243774414062)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
580,"(1546.0045776367188, 606.4398498535156)","(1240.34228515625, 358.42201232910156)","(1566.2536010742188, 203.36565399169922)","(838.0465087890625, 321.41221618652344)","(843.6546630859375, 699.1091613769531)","(893.9939880371094, 630.7881774902344)","(109.88672637939453, 257.1709899902344)","(645.4970397949219, 374.1285705566406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
581,"(1547.969482421875, 597.6276245117188)","(796.8984985351562, 300.9027099609375)","(1563.2421264648438, 206.37047576904297)","(842.7557373046875, 308.92169189453125)","(839.1419067382812, 701.718017578125)","(735.3690185546875, 963.8847961425781)","(108.26573181152344, 257.1163635253906)","(646.8654479980469, 377.1012878417969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
582,"(1548.568115234375, 596.6289978027344)","(1559.6432495117188, 208.01382446289062)","(840.0736389160156, 306.63023376464844)","(838.1815490722656, 702.7546997070312)","(893.7595520019531, 632.384033203125)","(858.1317443847656, 399.19520568847656)","(108.02534866333008, 256.45532989501953)","(645.9609069824219, 379.05873107910156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
583,"(476.2619323730469, 210.2904052734375)","(1546.1378784179688, 598.3564453125)","(1568.3578491210938, 197.97356414794922)","(845.2593078613281, 311.7333984375)","(838.2520141601562, 702.5809936523438)","(892.9527282714844, 631.3826904296875)","(107.57982635498047, 255.72591400146484)","(645.4196472167969, 377.65277099609375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
584,"(1547.1373291015625, 596.8571472167969)","(1575.506591796875, 198.1253890991211)","(838.1629333496094, 312.1441650390625)","(837.968017578125, 702.4086303710938)","(108.97005081176758, 255.7355728149414)","(645.2431335449219, 377.2217254638672)","(858.8719787597656, 401.81971740722656)","(898.7740173339844, 634.4468688964844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
585,"(1547.1305541992188, 595.3022766113281)","(1562.6994018554688, 205.83030700683594)","(821.412109375, 316.3412322998047)","(108.146240234375, 256.23313903808594)","(508.72364807128906, 292.2887725830078)","(648.6427001953125, 373.2891082763672)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
586,"(774.4874267578125, 328.46885681152344)","(1562.6028442382812, 205.16065979003906)","(810.3072814941406, 320.9744567871094)","(852.642333984375, 692.6303100585938)","(109.47005462646484, 256.8626174926758)","(519.0925140380859, 291.0698699951172)","(648.0522155761719, 371.2378692626953)","(899.6752624511719, 632.7845458984375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
587,"(794.1638488769531, 427.98277282714844)","(1547.8040161132812, 592.3298645019531)","(739.4412231445312, 327.22930908203125)","(1563.29736328125, 204.28166961669922)","(808.653076171875, 324.5329895019531)","(843.4296264648438, 697.9177856445312)","(564.492919921875, 398.3352966308594)","(109.968505859375, 256.64171600341797)","(898.1734924316406, 632.2274169921875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
588,"(1547.248046875, 589.8453979492188)","(1562.3770751953125, 205.91036987304688)","(801.6248168945312, 329.6517639160156)","(838.1386108398438, 701.5220642089844)","(567.5000915527344, 396.2120819091797)","(109.54922485351562, 256.42588806152344)","(898.0223388671875, 632.9563903808594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
589,"(1547.5994262695312, 591.9404602050781)","(750.092529296875, 320.0137481689453)","(1562.7622680664062, 206.24819946289062)","(807.7422790527344, 326.9890441894531)","(837.8030700683594, 701.980224609375)","(570.1919860839844, 395.652099609375)","(893.6256713867188, 630.9566955566406)","(107.76025390625, 255.4518814086914)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
590,"(1545.8375244140625, 593.4759521484375)","(763.3506164550781, 315.01402282714844)","(1557.3660278320312, 213.4959716796875)","(809.9569702148438, 322.8609619140625)","(106.05826950073242, 255.82047271728516)","(838.0466613769531, 701.2251892089844)","(572.1477661132812, 397.0519256591797)","(734.2627868652344, 966.4280395507812)","(894.3825073242188, 631.4347839355469)","(529.8947143554688, 280.0643615722656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
591,"(776.306640625, 310.47853088378906)","(828.4188537597656, 320.08775329589844)","(105.96252822875977, 255.59315490722656)","(839.0049438476562, 701.3270874023438)","(571.7052612304688, 398.9047088623047)","(894.3353881835938, 632.132568359375)","(535.2937774658203, 279.3507995605469)","(1555.3589477539062, 217.6318817138672)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
592,"(813.1549682617188, 295.0877380371094)","(483.578125, 208.06887817382812)","(866.3264770507812, 314.0939025878906)","(104.74130630493164, 255.84129333496094)","(896.0909118652344, 630.4013977050781)","(1555.4007568359375, 218.13347625732422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
593,"(484.509765625, 206.5774154663086)","(835.7680358886719, 300.45819091796875)","(892.3652648925781, 313.3257751464844)","(103.26547241210938, 255.88973236083984)","(847.0273742675781, 399.08262634277344)","(1555.7557983398438, 217.94412231445312)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
594,"(832.3742980957031, 302.08116149902344)","(894.1049194335938, 311.4751739501953)","(104.21565246582031, 255.80719757080078)","(517.8228912353516, 280.07908630371094)","(1554.7156372070312, 218.2913818359375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
595,"(822.0136108398438, 302.95196533203125)","(883.4767150878906, 309.9621887207031)","(101.24622344970703, 255.4566192626953)","(839.3679809570312, 701.1337280273438)","(673.8624572753906, 369.5960693359375)","(738.7406616210938, 964.5661010742188)","(521.2937622070312, 283.20445251464844)","(1554.8876953125, 217.5625762939453)","(903.0081481933594, 631.5485229492188)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
596,"(816.5292663574219, 305.11407470703125)","(863.2936401367188, 320.0146484375)","(104.69701957702637, 256.4475555419922)","(527.1898803710938, 283.46995544433594)","(1554.1834106445312, 219.05328369140625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
597,"(1559.5699462890625, 211.48462677001953)","(848.599609375, 322.7277374267578)","(103.15182113647461, 255.95439910888672)","(844.32958984375, 699.2005310058594)","(895.6249389648438, 629.7111206054688)","(527.7920837402344, 284.76702880859375)","(672.9190673828125, 358.22125244140625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
598,"(1239.3120727539062, 358.17481994628906)","(808.6651000976562, 317.7776794433594)","(1558.5383911132812, 211.69786834716797)","(837.170166015625, 324.07940673828125)","(666.4278869628906, 359.4037170410156)","(896.2076721191406, 629.4179077148438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
599,"(1547.2044677734375, 597.3873291015625)","(1560.3604736328125, 209.8855209350586)","(820.2302856445312, 325.77333068847656)","(734.5806884765625, 966.2903442382812)","(669.2074890136719, 357.16786193847656)","(895.5068359375, 630.0646667480469)","(725.5246276855469, 402.4305419921875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
600,"(1546.9767456054688, 597.0899658203125)","(1559.8936767578125, 210.81332397460938)","(820.0329284667969, 324.81712341308594)","(839.6220703125, 700.8157958984375)","(732.7328796386719, 967.3803100585938)","(894.681640625, 630.8405456542969)","(665.6682434082031, 353.7816467285156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
601,"(1546.8870239257812, 598.9036865234375)","(769.7219543457031, 322.31646728515625)","(1558.609130859375, 211.72815704345703)","(836.7208862304688, 328.75108337402344)","(838.8496704101562, 701.7147827148438)","(732.4899597167969, 967.9633178710938)","(894.7250061035156, 631.2340698242188)","(660.7063903808594, 355.7648010253906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
602,"(1547.3781127929688, 598.6646728515625)","(1559.2822265625, 211.68316650390625)","(844.1559448242188, 329.7213592529297)","(838.7623291015625, 701.6615600585938)","(662.8716430664062, 356.9300842285156)","(783.9660034179688, 310.6844787597656)","(733.2322387695312, 967.9682312011719)","(899.7322082519531, 633.016357421875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
603,"(1546.907958984375, 598.0355529785156)","(813.0749206542969, 308.9286804199219)","(1558.3844604492188, 211.79901885986328)","(865.3331604003906, 319.6825714111328)","(837.7892456054688, 703.0097351074219)","(733.401611328125, 967.6818237304688)","(894.3460693359375, 630.7037658691406)","(667.1281127929688, 357.1257629394531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
604,"(413.3888702392578, 228.32030487060547)","(1545.2318725585938, 601.55908203125)","(1559.5368041992188, 210.93170928955078)","(874.6632690429688, 310.16270446777344)","(837.4024658203125, 703.4521179199219)","(734.2452087402344, 967.7040405273438)","(895.2298889160156, 635.6303100585938)","(669.3789367675781, 358.14674377441406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
605,"(1543.944580078125, 597.5375061035156)","(1559.0175170898438, 210.34983825683594)","(876.9237670898438, 313.38670349121094)","(838.3705444335938, 702.9804382324219)","(731.6717834472656, 968.0325317382812)","(898.1986083984375, 632.8956604003906)","(669.6676330566406, 360.30494689941406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
606,"(1543.4014892578125, 603.1091003417969)","(1239.709228515625, 356.6520690917969)","(1562.6448364257812, 207.93433380126953)","(862.7330017089844, 317.35784912109375)","(838.0707702636719, 704.0123901367188)","(729.1558837890625, 967.253173828125)","(897.7925720214844, 633.8743286132812)","(518.6263732910156, 277.5051574707031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
607,"(1542.6627807617188, 604.5791931152344)","(1240.3569946289062, 357.7640838623047)","(1568.1827392578125, 203.99766540527344)","(845.4292297363281, 321.6350555419922)","(840.1348266601562, 703.2692565917969)","(896.6079711914062, 632.3165893554688)","(522.8766632080078, 277.45391845703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
608,"(483.043212890625, 206.07532501220703)","(1567.3687744140625, 201.3910140991211)","(828.7775268554688, 322.44627380371094)","(849.6133728027344, 697.078857421875)","(896.2683715820312, 631.427978515625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
609,"(488.4657897949219, 203.23756408691406)","(1240.8709716796875, 356.3472900390625)","(768.4761962890625, 329.35321044921875)","(820.3479309082031, 323.0232849121094)","(853.7648315429688, 692.7948913574219)","(895.9545593261719, 630.950439453125)","(820.4256896972656, 322.0578155517578)","(1546.9472045898438, 222.4142303466797)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
610,"(484.03326416015625, 207.1210708618164)","(1547.7481689453125, 592.2903137207031)","(751.2448425292969, 332.3964538574219)","(1566.3934326171875, 203.03076934814453)","(862.0516662597656, 683.8696899414062)","(810.3826904296875, 329.1860656738281)","(898.4256896972656, 632.4866943359375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
611,"(1547.9982299804688, 591.4573974609375)","(1566.247314453125, 202.7478256225586)","(582.0225830078125, 389.76934814453125)","(893.8794555664062, 631.2799682617188)","(804.7026977539062, 334.7376251220703)","(528.5856018066406, 274.56634521484375)","(659.8674926757812, 363.1799011230469)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
612,"(799.587890625, 322.75665283203125)","(1566.8228759765625, 202.60669708251953)","(803.4027099609375, 337.35870361328125)","(852.0509033203125, 694.6461181640625)","(581.6565551757812, 392.8445129394531)","(894.2774963378906, 631.4700012207031)","(520.3514556884766, 275.4305953979492)","(655.1669921875, 366.96543884277344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
613,"(777.1667175292969, 320.67755126953125)","(1565.1756591796875, 204.34648895263672)","(825.6794738769531, 329.5478057861328)","(840.9617004394531, 701.44140625)","(577.4259033203125, 392.82281494140625)","(892.8342590332031, 631.9429931640625)","(524.9277191162109, 275.17176055908203)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
614,"(486.23126220703125, 216.08738708496094)","(807.1604919433594, 301.9332275390625)","(857.692626953125, 311.61036682128906)","(569.4327087402344, 396.10426330566406)","(1552.9203491210938, 220.75271606445312)","(900.5632629394531, 633.7429504394531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
615,"(851.5783996582031, 293.3671417236328)","(487.0431365966797, 213.6995086669922)","(1546.0604858398438, 598.2368469238281)","(880.2213134765625, 307.9668273925781)","(842.5687866210938, 700.6394958496094)","(566.5365600585938, 396.1055908203125)","(843.0462036132812, 506.38438415527344)","(1551.1167602539062, 222.1806869506836)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
616,"(880.7779235839844, 297.6816864013672)","(1547.0136108398438, 594.8337097167969)","(888.2153625488281, 313.9689178466797)","(838.3173522949219, 703.4049072265625)","(1581.831787109375, 191.41095733642578)","(521.4398498535156, 271.86395263671875)","(649.3244934082031, 367.87013244628906)","(1549.7816772460938, 221.6102523803711)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
617,"(487.5868225097656, 205.70923614501953)","(1546.6912231445312, 594.3865051269531)","(892.2369995117188, 319.3995666503906)","(838.2247924804688, 703.8185119628906)","(1581.729736328125, 191.19756317138672)","(646.8213195800781, 367.6241912841797)","(680.5752868652344, 406.44309997558594)","(1549.9376831054688, 221.20396423339844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
